id,allmusic_id,musicbrainz_ids
703,mt0012443691,['2e6e9c55-9ff8-4218-a7c2-99c977a8ea54']
704,mt0012436379,['bf260d98-4b4b-49bb-90ff-c99ecc84654a']
705,mt0002256451,['3690155c-ef1b-455b-b304-3d55f1286d4b']
706,mt0004990970,"['d5794513-d125-498e-a8aa-6cc4a958e80f', '775534f0-8219-4770-b6b3-8645f2ed5df1']"
707,mt0060444360,"['3bd15f02-90af-4e5f-94cc-d88ac9b69bc1', '313cdaba-89b0-4f03-8eeb-3780267b3fc2']"
708,mt0014881127,['7a68900a-add7-4e51-b066-e768ea24244e']
709,mt0030041771,['b98a270c-38a7-4101-89a4-83ba4fd510c2']
710,mt0031643629,['a6bd060a-7c07-4bf4-ba01-85a76410a5f7']
711,mt0014883985,['2e67752b-c947-4c6a-a498-a1b7df2b5c62']
712,mt0014885059,['89ed9898-9208-4ee0-8198-dee635ae61eb']
713,mt0031640638,['c92f981d-22be-46f3-a272-c12da288077a']
714,mt0014850676,['fd93b265-9486-4a2a-9e37-b52ac6755c34']
715,mt0014856288,['e2f6af6f-1d1f-4c47-be5f-c90cbeb7b6f7']
716,mt0014877384,"['ac881336-adce-4d6f-88a7-0de0080803e6', '7478393d-9ff7-4253-866d-7e922af88c6e', 'd750dc13-a406-4c2a-8cff-b079819b68ca']"
717,mt0030011049,['127856c4-e42c-4a73-895c-b8444df9b5f7']
718,mt0031372192,['1e5c1ee2-f741-4ae0-8ce9-d30839b0d725']
719,mt0018755332,['a14365a3-6965-48e6-8db4-3ce6031b73c3']
720,mt0018762995,['24770b49-cfd6-4a61-8632-0455b480a368']
721,mt0031434439,"['cea9192b-f6aa-43fe-abbd-569ef257103b', 'e9d16c57-bc38-4e37-b04a-c6a0e30bd77b']"
722,mt0018750202,
723,mt0018754809,"['8532fc7c-eed9-4fcf-a89b-6895b597655d', '76ea3785-fc84-415b-9cb7-d68f5d07a1bb']"
724,mt0018755036,"['f71be4b1-fe9d-4c6e-8db6-4ccbe7f69b12', '43658756-60fe-4367-a989-f1b0bac12280']"
725,mt0013786966,['b2fb56ee-f8f2-4615-bb2b-80b61bc53d8a']
726,mt0003647133,"['bce95019-2885-4d11-8408-56c910daeca1', '677293d7-e232-4526-8218-8de7e2203fb5']"
727,mt0003575527,['fd822084-18cd-47ca-8fb5-a4b2cfca5049']
728,mt0005873334,"['35480e5f-792a-4c9b-ac46-a45559e98078', 'c389cfa9-1397-4762-aad8-7b9ed222b8d0', '0fb209ff-b382-49cf-8948-3c3d1f1f8bfe']"
729,mt0008848706,"['45fcb463-d717-4754-baf6-72bb72827f1c', '9bf7b182-b031-4ecd-a356-ca4e4687a020', '47068f4e-3ed6-430a-addc-10ef6942698b']"
730,mt0001695217,['a0987676-c65d-41b8-863a-a4503f2b4541']
731,mt0005897833,"['c8a8be6b-b799-4d5e-95d6-9e1d4d41ea0a', '391d7dca-6204-4b2b-94ce-78ca49a3a827']"
732,mt0030058129,['b0788a07-312b-4e49-98e0-51edd94f3b77']
733,mt0006427010,['32263169-0a3d-4bf1-856f-e451b1ee2b8a']
734,mt0004186783,['0923c731-b6aa-40aa-9da9-c99546cea779']
735,mt0001041116,"['d225c428-3a56-4838-82f0-f5da28b38776', 'c8dd8bbf-086c-4924-aac3-c35779ae6a14']"
736,mt0062500631,
737,mt0031055480,['fa4ec3a8-5254-4c44-83e8-24bfb0741be3']
738,mt0009162383,"['3d2cdf4f-24fb-460f-bc4e-3eb51719dc4f', '6487ccec-a1ff-45c9-a9df-cc79c12db82e']"
739,mt0028384616,"['58339dd0-5426-49c9-8a62-c53e7b9247a6', '72260a7c-0cda-4df7-9027-0ef544060b74']"
740,mt0009338818,"['c3f40da8-d6ed-4fd0-8b8b-48d7df824cbf', '0c185bb4-a073-403f-996c-03eecaf339e1']"
741,mt0000439438,"['7a2051ba-53b8-4b25-901b-6dc4c604fd22', '8ef63ea9-4c6b-4340-9f5a-6bdde1cb0731']"
742,mt0034498275,['b930a5f1-ef97-42e4-b710-0cbb4c52f599']
743,mt0008328132,"['f508509b-42d6-440b-bfac-0bf9e0ad0e03', '766f673a-8cba-496f-9cad-0d1beefca9f1', 'e9e92067-bade-41e8-90d0-e86f149ec516', 'f8414392-0713-4143-a85b-052afd04bb53']"
744,mt0054728179,
745,mt0001584868,"['84e05447-f99a-47ef-b665-3e249443055d', 'f7b6dfc3-d947-44bd-9f94-64d138532eeb']"
746,mt0019464363,"['65147567-0ce7-44ae-ab7e-00a2025f8e70', 'd8b96d1c-a8fa-46ad-9295-e8703b4e94bb', '378b65e0-c23c-4791-b2f6-b51730c8fcd4']"
747,mt0031759087,['79e2c25e-7bd9-4ba9-a76c-bdf68bc37fa5']
748,mt0001223845,"['8ba82cc5-85c8-49d7-8b70-9e1b26152af1', '1112d95e-e77b-4033-a08a-c8b0ebb354f3', 'fc61d306-b8ec-43b6-8eea-f246b52ac43f', '47c2eef8-2c4f-4b82-8517-457f7a00c7e3', '05347e5d-f35c-4174-b684-676448a8a0ac']"
749,mt0008292058,['b83f01aa-ad6e-4ca8-bedd-948070b2d19f']
750,mt0007766027,"['f7d48897-c0af-4d5a-8a1c-762dec480293', 'ae6ff1dd-5eb0-4918-95dc-ee6b1ab7b386']"
751,mt0010826144,['12e7dada-f592-42d3-97ba-aa560585fc09']
752,mt0044191406,['e599c769-8304-41ac-adb6-8497a957e073']
753,mt0044258984,
754,mt0044191411,['3f8063ce-4b31-47e4-9e96-08c457ee3c7c']
755,mt0059472340,"['76da0232-7041-4c21-b3d0-2d06ee404d4e', 'a49bc91d-7e80-472a-9b74-391ac5ccdfbd']"
756,mt0059778907,"['701ccbb5-baf4-4a04-b60c-92e1fe13609a', '0b331a15-bb15-41ab-9c25-73b05195d36f']"
757,mt0059778908,"['dca38f33-f4f8-4a2f-a7ce-8406d87926fe', '820f9b44-a84f-4438-8721-8e3b10504bb0']"
758,mt0054957991,['2f72cc9f-4061-496d-aee3-0c7d47ddc4bc']
759,mt0059860452,['d5e19d3d-5765-48f1-9a8f-516a4082d904']
760,mt0059778901,['d5e19d3d-5765-48f1-9a8f-516a4082d904']
761,mt0059778910,['b998806c-a236-4197-88ba-9c8b41904897']
762,mt0059778913,['2179827c-1322-46de-b997-baa15b050e0e']
763,mt0059778905,['fb076cff-4ae2-43f1-a2cf-6a14c7e5e47c']
764,mt0059778902,['34d70a94-0068-4d6c-833c-85f32fe9b294']
765,mt0059778903,['34f70027-050f-4a37-b6d1-02184d385022']
766,mt0059778904,['aa463c33-bb0c-46a8-bddf-c470312d72b8']
767,mt0059778912,['af368b43-dd1f-449d-ba14-25925ec41629']
768,mt0059778911,['84c257bd-a330-4912-a347-affcb70169a2']
769,mt0059778909,['ed905c64-0ac8-4fb3-8144-dd8cbb69c349']
770,mt0054957992,['04381d91-6321-4d8f-ad19-5755f3e4d75e']
771,mt0054957989,['f5ae3524-e09e-4cea-b29b-29df430f86c3']
772,mt0054957990,['95b9c3c6-5ff3-4e1f-837d-48fea0477d4b']
773,mt0054957986,['e8307b72-66cb-4bd6-805e-ab66c3555cc4']
774,mt0054957980,['7f48ecb0-d990-4564-a989-33f2ed3833cb']
775,mt0054957985,['bbba4b8a-4ee6-4649-8653-3f0d5daa7ab8']
776,mt0054957988,['c0329356-5557-4f34-9714-9058ca306cd7']
777,mt0038509328,"['e83164eb-f558-4cdb-b789-18612306239e', 'b0cf6285-74ac-4223-8266-e81d37e6fe9f', '5cafbfdc-01b3-4afc-a28e-0de4765a2fd7', '6c9c8903-654b-414f-ba8b-10743487e11a', '606eecdb-a9c8-4670-8f37-5b08e7e48d09']"
778,mt0002524589,['0f21ae9c-60ab-42e2-9022-25a0ede1011d']
779,mt0007501539,"['4e97ede2-f5ed-42d9-a488-c9f30dc0aa56', 'fafe5df1-6a37-4bed-9ad3-45ec6814cf27', '59e56bfb-b7db-47c5-935f-3519247924f8', 'a8cedf29-e4a0-4698-b5cf-9af70178f1fa', 'b544d32d-1eb6-4ba9-bb7e-084d46d8493e', '3623073e-31af-4547-aa2f-858f106c37ec', '00fa4fca-a15c-4d4d-996e-af3f087a9b74']"
780,mt0009230591,['647b703f-6a44-497c-ac66-fcb9f9bf9430']
781,mt0000889900,"['9adbdfe1-b9fe-4361-bb16-28f46bdd2759', 'cfd1b113-2cf8-4a21-8be6-4718a48751aa']"
782,mt0000697552,"['cb90f186-b4d1-45bf-8520-c1eb0f89e897', 'a2a9361d-66cb-4082-8f81-1cf1dde4f94c']"
783,mt0031671829,"['e769a70c-7528-4d06-b3a3-3d8575f00d7d', '249e6920-411a-4f79-8342-bff79ed6a42f', 'e1a09e57-ec52-47df-8c45-799e9b002618', '4e4041f8-5cdb-4a80-9618-2d2481a2f445', 'de4448c0-75bf-43c7-b572-7b63d058e34b', '34a93e8c-40e7-45fb-8ddc-593e046a0977']"
784,mt0061907096,['256efa10-b1d8-41f9-a15c-cd552bd10533']
785,mt0061907094,['3f253a50-26e9-4a02-b17d-0e52deebcf41']
786,mt0061907097,['1b47a61a-91c3-4888-8aee-5ee7c0b890fe']
787,mt0061907091,['3d967dc3-feaf-40da-8876-30c6b481d0ed']
788,mt0061907095,['14e8843a-18ae-4dfb-9003-f2a47c329dec']
789,mt0061907089,['d07f1bc8-50fc-4812-8e8c-1df233aa5f15']
790,mt0048901760,['647b703f-6a44-497c-ac66-fcb9f9bf9430']
791,mt0061907090,['325f65e6-341c-4c1f-b724-6efcf91d033f']
792,mt0016852923,['b9de78bb-99c4-4db7-b3bc-5bd4a0b13463']
793,mt0033180545,"['351bfae5-7db1-4140-ab30-874512383177', '57e7416a-b9bb-42dc-9422-44a7b509b521']"
794,mt0012707001,['f349ebca-ff47-46ad-947a-d774fcdf81d6']
795,mt0015548299,"['ac42ed46-b003-4494-890c-37b675a21a26', 'e71ec1fc-cf2f-4b32-8ccf-5a89b452cc27']"
796,mt0015549016,"['d74c1084-d1b3-4646-a41d-3464ee98c43d', 'a4fde4db-72f3-4668-a066-f142075e7feb', '7d2b4692-b371-4ebc-beef-8642e10b10cd', '9129999b-61ce-4e78-95e6-704e7606e6a4']"
797,mt0015551951,"['e3b976f3-ee8e-4c6e-a1a0-1747ce32b78f', '898388bc-94f9-4fda-8540-503e56f1637b', 'e4e2f8a6-2447-4188-b884-59ac359fd97a']"
798,mt0026538862,['e1d0cb36-3ea9-456d-987c-60f8a32b86bb']
799,mt0028341483,['6d91ebb7-0a38-4a23-8c45-0273073499a9']
800,mt0010052182,['1b564a2a-6ba5-45a7-a6c9-b50646ff2cdb']
801,mt0055382436,['b1e6569b-23b3-4483-b2bb-31a52266e1bb']
802,mt0055382423,['337a3144-1393-4c7e-8781-4d1883668dcc']
803,mt0055382432,"['89e2f355-9ae4-4257-a5ce-c26f95da85ca', '81656806-6195-4080-8811-ffb369ef9b91', '23080c5f-4e8c-471d-a860-727a7015b7e2']"
804,mt0055382431,['3faa8558-7800-4a14-8317-9fc9be5ac4f3']
805,mt0055382426,['58d7e328-ff55-4f2c-ad28-b4d60e6a8bc5']
806,mt0046648288,['51ccb3b5-b3f9-4563-b028-35d1cf770481']
807,mt0046648287,['539d2689-11af-4f93-8dbb-6c4ea4f1a7e1']
808,mt0046648282,['a887a690-2846-434b-871e-7c770b19b228']
809,mt0046648293,['0227dcf6-5323-493f-9082-dd62aa29da9d']
810,mt0046648289,['2aed88c9-c6f2-4044-9fc7-f7557e2e8406']
811,mt0046648280,['25ef4e31-d7e3-438f-99ad-3fa644e7399e']
812,mt0046648283,['646aff1a-7545-492f-a3e2-5db2a3f2f848']
813,mt0046648286,['6e87c966-9279-4ee4-97b3-c26de0adb161']
814,mt0046648284,['6c785364-82b0-4401-b8a8-80f06ceacaa9']
815,mt0046648290,['cdafa878-e275-42ea-80d8-3fd4deb9cb4f']
816,mt0046648281,['dcea0775-0552-46fa-a5e3-d18cfb30918d']
817,mt0046648292,['b76f35d4-afea-467e-8a5b-5b9858088496']
818,mt0046648285,['95d13e63-6c33-4f2e-b133-4c7feb04daa6']
819,mt0003863332,"['b5e9bc9b-290d-4370-b643-1e694acfb9b0', 'c43c2eaf-afc2-44b0-bae5-2d9937b1f907']"
820,mt0055243652,['cb2be685-e760-456c-87e4-8e115d2d7f98']
821,mt0055243651,['3fb0178b-0e2f-4fd3-995a-f012fbee88bb']
822,mt0055243641,['8cc3e7c7-7205-42cd-9689-576540028bc5']
823,mt0055243646,['b544aa53-d0ab-40a8-9916-4f1cd2288cf4']
824,mt0055243642,['e37df0df-488a-4571-adce-c6abaf8141cb']
825,mt0055243653,['c82651ab-0e3c-4a81-bc85-0155a0175c20']
826,mt0055243623,['ffbbe426-ed40-4cca-bf12-4b39797a9659']
827,mt0055243622,['438c6eef-5232-4e8d-af3c-9d3b6f6050ec']
828,mt0055243621,['8190b25d-293e-4c92-b027-951e8b18212f']
829,mt0055243625,['fe9b2adc-c8f8-4783-98ad-7655fb878871']
830,mt0055243454,['0ab9077a-a7eb-4922-950c-871e1a77e829']
831,mt0055243464,['4b986300-81a9-4241-b364-693b517cd885']
832,mt0055243460,['5fbe5d97-2299-4d60-839b-c7d0f98a16d9']
833,mt0055243461,"['21fb794f-ba69-4687-aae8-9266bd1bd5a5', 'cf09cf1b-564d-4efb-b66c-2b1b3da19837']"
834,mt0055243452,['b0b07e9b-f5aa-4009-a920-4ab60d169ce1']
835,mt0055243466,['272f43f6-ced1-4bb6-b6f4-e9badcbb37a9']
836,mt0055243468,['2b671cb4-d4bb-4cc0-a942-129d21f07974']
837,mt0055243462,['885fade2-a666-4bcf-9f84-5bd4d5eb0e44']
838,mt0055243458,['d76c8577-3420-4c69-b60c-9acc0e1c90ca']
839,mt0055243456,
840,mt0052965210,['dded4d1a-5ae6-498d-8656-c1ce702bc1bf']
841,mt0052965204,['1a69eee4-9f00-42a6-b77d-4e8e2f1992cb']
842,mt0052965211,['740ff2d7-1dc4-42e8-8de9-41497ece7c0b']
843,mt0052965203,['8829fcd1-926b-40e9-8b76-e5b151f1e78b']
844,mt0000743448,"['8a68f364-b130-44cc-a5f9-9de45f1decad', '74c05bb3-c6d1-4aee-aafe-2c2d4b7926f3']"
845,mt0016894007,['be2f49e6-39a8-4722-815b-237c474ef02b']
846,mt0016811140,"['c8d0adf4-e7aa-4a44-9594-2aae3581d390', 'e8c9a7bb-148d-43e2-b0e6-59fb16cde4af', '244b990d-5068-41a5-94e6-3a07621556a5', 'b093b205-52f9-4934-9b0a-6d648136fa11', 'e57523d0-ba5c-4009-bed1-409fc633d08c', '78184ac7-499f-45dc-a14b-2cefc317f1cd', '4d0574b8-445d-4336-93bb-db1b25baaa9a', 'faf25c94-cb69-4d1a-bed8-3f21e19bdfab']"
847,mt0016881884,['95cd442d-3636-4cc1-a418-9d75a840d940']
848,mt0016819374,"['5b9d5936-30b0-463d-97a6-8f93f00d3ecc', '2805fb2e-128c-4f2f-856f-a1cee448d5c9']"
849,mt0034618383,['e2a81ea0-c622-4866-bcbc-db5b35d49153']
850,mt0026639084,['7f4bd41c-3947-4ed4-a698-849dae182be4']
851,mt0015896714,['26e7beca-0747-4d80-83e3-78e307962561']
852,mt0019256888,"['2d7ef8a2-a1ac-4a63-ab18-3984345e53ed', '7e48f25d-98ee-412a-83d2-c7ba5067e6ed', '52ddde16-8621-40de-b5b6-ed9546a7aba7', '183d0c24-6f45-4e34-9dc9-69cf8f30459e', '357cfb90-1565-4191-ab55-d245179e2096']"
853,mt0019222487,"['2d6149e4-b742-4479-ab5e-97ec6157264a', 'ba85b42b-9805-403d-a002-87cd5556ee3d', '92b253a6-3daf-4379-a287-1b8a228173da', '3003a675-b246-487b-b788-b422d03dc6db', 'd5e2241a-3e37-463c-893b-e71b16a20664', 'ecf1ec91-a737-4b99-ba9b-445e7ae03033']"
854,mt0010627625,"['d8d2264e-271d-4306-a676-e6262cd5e154', '9c07cb8b-bf72-449b-8019-5c55ea6c1cfc']"
855,mt0019243380,"['d1353c5a-bb2e-4509-a8ce-60e3df72e534', '9672b60e-8c3f-4bc4-a8e9-3c55a0bb1f25', 'bc58136e-b758-49c6-96d3-c0e83cf07932', 'b3009e9a-8b54-4174-ad8e-1e1e5c40b737', 'e81f9fe7-badd-44fd-97d0-46d1dd94bf49', '532e9e60-b14d-4621-8a63-e1ba17004d21']"
856,mt0005919396,"['5387a1b1-cc91-4f57-8526-d5c312b5c885', '83a9b386-5c0f-4956-b74f-c0d36867b905']"
857,mt0005839149,"['62feae11-71ca-431f-b379-69c8e7ab8aea', '6f4398c9-51c3-4686-a616-cbb6593b7497']"
858,mt0063140895,['5c4dc121-9778-4c0b-90d8-c5458e7745df']
859,mt0063140893,['7c397e14-9dc4-495b-9605-28627270e8c3']
860,mt0059155029,"['65180610-237c-46ea-b821-a71d014de2ae', '7f96e1b6-8c3e-42f5-af88-78036c688a23']"
861,mt0059155032,['53d05cce-5955-4322-b917-8f9fd5a37de0']
862,mt0059155034,['903c71c2-9fa5-4759-9d39-b39bf23cdd7e']
863,mt0059155033,['3eafe0bc-90c4-44cd-b360-705a70f553ff']
864,mt0059155030,['c695c9b9-ffdd-4728-a1fe-1d2d7c172f4c']
865,mt0056118316,['ff165c24-efc8-4c62-b55d-0f627361fc1c']
866,mt0056118319,['a7756428-c5c4-4d2e-9caf-1eced69e8a95']
867,mt0051379679,['4faec307-9b2f-4a70-b50b-8d4923d1abad']
868,mt0051379683,['54d00755-0217-4645-9196-a557af0d811d']
869,mt0051379685,['09c5b20a-528c-4990-b39a-59cc9c17691b']
870,mt0048820224,['80964cb8-872b-4939-9932-60f5f3db5b1d']
871,mt0060522914,"['2d76fdb7-ea26-45ec-9611-a743c9bcacf1', '369b7cb7-cdd7-4982-b491-11ebaa94c475']"
872,mt0009911536,['7d4905d2-cddc-48f6-9b9c-1e784e60a2e6']
873,mt0043628374,"['ee6ada0a-c32d-4a86-b052-7736df2dc859', 'b43c095b-b5ba-4e22-ba7d-d930525c4c81', '1a336430-7dbd-4fcb-a8d4-789d43c0d0b6', '64f1993d-b844-4c8b-8a36-e045a2aa6046']"
874,mt0014551705,"['4433e815-ab53-431b-8cd7-a7b0cd520900', '8fd55f8d-4f29-4a15-ab99-ee224550873c']"
875,mt0061343297,['14ac3f80-0c82-4a84-a553-1238afc7fb24']
876,mt0061343305,['0df968c6-bf69-416d-aeed-524b486ebf5b']
877,mt0059208685,['7834ec1e-5ec6-4159-985d-2992e06ad8f9']
878,mt0059208688,['30f38bfc-1206-4d79-bc24-f28a5710a546']
879,mt0059208692,['d71e31ce-148d-4940-b522-bb081b7d122e']
880,mt0059208687,['95ce7294-5954-463e-a633-048585b324c4']
881,mt0059208694,['8365b700-ac09-4730-999c-3710f6dcb988']
882,mt0057120000,['e59fa9b8-5a91-4520-b275-7d09d3a35733']
883,mt0057120006,['4daaadd3-7197-49b5-8ebc-208a560a34f0']
884,mt0057120002,['6d8c63b3-dca0-48e6-bbbb-843a39d2efed']
885,mt0057120004,['136300f4-edb3-4299-8582-5034c73cd8de']
886,mt0057120009,['3b62c2e6-39d3-4b05-8800-9896f37d2711']
887,mt0054195519,['83a35537-b2b5-40b3-bf59-2d8a55b02406']
888,mt0054195527,['7c138d4a-c2bb-4882-9cf5-2fc035ae88aa']
889,mt0054195518,['1b532761-5024-4936-bd6a-bbbe5dc2997b']
890,mt0054195516,['35d8acd2-9571-49c3-abf3-a19e21373328']
891,mt0052720784,['1b142c12-1a8d-4830-99b4-2ade48f1e1a3']
892,mt0052778843,"['f14d0dc1-b313-4409-a48e-4c60c49ff35c', '3a769cfa-a8ea-49bf-bac1-3d8a6e8aad92']"
893,mt0052778841,['514c141c-0f0d-435b-98a4-2324537bb36e']
894,mt0052778847,['1e2ba2d7-2f6f-4875-bcf8-70d3b9091384']
895,mt0034665449,['8cfe490e-6411-4653-8b8c-67ede7c14c1f']
896,mt0009691405,"['f682b156-8e40-4e57-bd34-0463ea3497c3', '043506c1-51c5-4e26-b8b1-20a5a3136ccb', '57a8435a-37b4-42d3-94bf-94b9b3723d6e', '3032c674-6992-453b-9a8b-f582ebf24494']"
897,mt0054368351,"['62dd5c2a-291f-474a-8e9f-2654c50747a5', 'a159d9c9-52c1-4620-be43-f3981203e597']"
898,mt0054368360,"['9c755dba-5b7b-41c8-9faa-a8b68e2a6ef8', '9f115167-c18f-4f65-8694-a06911878c67']"
899,mt0054368354,"['9f9fcd00-5d71-4add-83f1-70dc37e7a236', '4deba3ba-35e7-48d9-8fac-0e5a01268ecd', '59a22869-52ff-449d-b3dd-97c10e65ca7b']"
900,mt0054368355,['605e4678-5ed4-49cf-b159-02c5b0774cdb']
901,mt0048014661,['1e2f9c95-eb70-4588-944b-64ba47323e88']
902,mt0048014657,"['3f885b25-b6a0-430f-aa61-4f8b783b1edc', '13f0ef69-bc6c-440a-a175-27f6bd6f3ad5']"
903,mt0048014664,['d8dca916-bf5e-4f16-8ce9-36882096a246']
904,mt0048014654,"['b2d2bbb3-988b-4138-b9b1-3d8b19a7c39d', '399c71fe-aeee-44a3-b391-9d8cb130a95b', '3a5e3aac-c58b-4d4e-9b2c-aac005a6a0db', '2f048068-af43-46c2-bb17-b08d6b4fae36']"
905,mt0048014659,"['8ac9667b-8c38-493a-8586-3e38ab875aa1', 'a212fbed-171b-41a6-a189-36aa6ce8d43c']"
906,mt0009691404,"['9db6011a-7e56-47f4-9d7f-bb7127ea5c26', '96658b21-ffe7-4e5d-8003-95b1df2b8a11']"
907,mt0009691410,"['a8de32b6-0838-4b2a-9212-0ab7dba161ac', 'f151110e-6e4a-4276-a772-0aab0ad52f40']"
908,mt0041797445,['d4c4d76e-6312-475a-92eb-b0ceee0e2855']
909,mt0041797438,['2c5bb34c-1e6a-41ce-9cff-a05448cc6b5e']
910,mt0041797440,['2a97a1a3-c93b-4b39-a860-2b5e5f983d3b']
911,mt0014580525,"['221e4841-549f-4c4a-bc17-f65eeecd4e7f', 'ad192bfa-4dc9-4cca-990d-75c46b019734', '16617e5c-05cb-49d7-82fd-276e8042a584']"
912,mt0043681873,"['236658d4-6885-41ec-b21d-a5ac98869cba', '030fb1e3-aed7-46ce-b364-83bcfd536b44']"
913,mt0043681869,['e7621c57-729c-4ba8-b682-1565b5ea052b']
914,mt0005247919,['8abc4e4a-aed6-41f8-b037-6a230feb4793']
915,mt0008617828,"['57de142d-1c25-455f-b10e-f2bc0cd8e492', '4d168101-da55-4e32-8f3c-2e5282d7a940']"
916,mt0002035090,['72616dd2-4cc9-4729-9762-4b4ae33efd49']
917,mt0019472896,['a10ca6cb-b323-415a-9524-2f181b1521f9']
918,mt0041797444,"['c459c430-1921-428d-aa7c-16294359142b', '811a499f-376b-45a9-a0bb-cbce777a539d']"
919,mt0041603408,['1ace6e94-c843-4f93-a317-6c18ac64c6a9']
920,mt0035848298,"['fd9154c1-c987-4472-93df-004c3a682580', 'f632284d-98ce-4e51-86c9-3cfe9739383f', '47338dd5-7bd3-4408-aec3-f8ca7c862fda']"
921,mt0035848310,"['804495f4-1ad8-4588-9f80-f68db0119fa9', '9baa226f-7efb-4264-bc8b-18bb7dec9bf1']"
922,mt0020265302,['961f981d-cec9-401a-9fc1-94b17d8d701f']
923,mt0020261233,"['2e6877cd-89d3-4e89-85bd-3a90d3a2fdd2', '6c26551d-863b-4cc6-b3d4-b624463997c4']"
924,mt0036083793,['e4a0123b-2eff-4358-b9a7-ff3198310ad8']
925,mt0048843682,['4847ae96-edbe-4967-ba54-234cd698c74f']
926,mt0042957582,['cf210c2d-b949-4dac-b325-2edb409850ab']
927,mt0034988173,"['d8ed3f32-44f4-4d00-b62f-dd9234667f6d', '44c32fef-5d88-468a-b7f5-64d79c4309f7', '4e10ce26-333e-4095-afc7-9895be612eca', '6f41afe4-4136-4b26-8643-7e8138198421', '3854c68f-300d-4ef9-9955-00c361d4ea4b', '24333b5d-f959-4fbe-a2eb-52a6f0350e77', 'a0fa2955-d634-4f12-9d25-6809cf2b4d41', 'd3962f14-d49a-4701-a016-9cdd2c4ce5e0', '5d8fd967-7de1-436f-ae23-16c02933c110', '61cdda0c-0aa2-41fb-a4aa-789cca118e00', '9618ebbb-747c-408c-9bbd-889036517d8f', '45c87277-f13a-4f3f-84ab-eb668b682a5c', 'e08934ab-9f3f-46ef-b5ea-30f1cc06d27b', '59f0796a-71c3-4c41-974a-eff5b6c2df91', 'e5d57a92-365f-445c-8770-2ccb38c05c95', '015bd1cd-d2a2-4772-83d4-889f1a6cc189', '04d0ea54-cec4-4fa3-b747-dbdcaf0e4b9e', 'ff6e74de-7e72-47aa-b78e-ecf7efb9c684', '723f5ad0-3a94-489b-9ed3-6b7d0b54b943', '97d8623b-9de0-4b19-b023-d3cf1bca81b6', 'bd6712ff-4fb5-41a9-a238-c79e20f9d044', 'f82bf80a-7f75-42be-baae-0a25fd7d8541', 'ef2391ca-e155-4a7c-a5a4-ccd4fb876edd', '741dbd25-d644-492d-bbf2-bc879023f6cf', '5ab7f995-a1ac-448c-8639-e428aea45859']"
928,mt0010486407,"['c31477fc-24ef-4a7e-ada3-3642524b8d9b', '71bb8990-cf7f-44cb-84c8-07c1574de226', '8903e63c-2be8-4065-9b71-ba3db25c11c5', 'b23fbe4e-4fde-4dbe-b5b1-2d3c5be9197b', '9f741e1f-fbf4-438f-b88b-c6cafc19cb68', 'd6a15fb7-553b-42de-b2e7-95654704422a', '0bda8d4f-027e-427e-bb8c-89a1c24ac010', '397b22ed-d407-4230-8a96-a3a71302fb06', '8d8ca8b5-464a-42eb-a530-11ad6a7dd04e', 'dbd0bb6e-fe83-4e13-9ed9-ee6dd549cb89', '5dd38889-a265-4409-9c8b-1b560b9b1de0', '06f0cc5b-116b-4a26-9c78-6ae3ee245e15', '64f04214-c832-4e88-a4fa-3426cd1176a3', '8b1b3a52-f641-4688-892e-f241973f4fbd', 'fce632ea-d8be-468f-b7c3-f9cb517bb4d9', 'e4194de8-7f82-4c88-90b7-cb03d136b6d6', '2155a26f-2a31-4b5d-9627-28f70ac44696', 'b9870a57-5c17-467a-96c7-387f30d3cb3d', '20a6bc2d-e416-454d-8854-aa5713fdcab5', '966d2fab-9630-4fda-b404-7a4520653ae0', 'ab39ec40-6f98-4fc8-ae3c-cf047e8c1b45', '7fb7b7a8-a530-457a-81d9-0e5ed444f88e']"
929,mt0012693632,"['4bbe807b-9b7c-4020-a988-404feab69f67', 'a9faf2bd-91a6-4a73-8480-993e8ff7364f', 'f62c8b7f-c71c-499f-a37a-4d51230c9b84', '93a5d4d3-c016-4173-981f-148a4458553d', '7610b8a6-013a-4620-a1cb-d86df6101f91', 'c8c8c050-220b-476c-b7b5-898a5fae524e', 'abb731cc-2d31-4fa2-ac69-06daaccb738b', 'ceb57ef2-2266-42ba-b9dd-9087986cc046', 'a4eead69-c638-44de-9056-5b4df2c46e2c', 'fe32dcca-76ae-4df8-aecd-46c0645df45c', '4fdb57f1-bc00-4e34-b14e-47c2e0c95704', '0ec96159-eb06-412f-a534-286531831e1f', 'fb6f3dde-3940-4ae0-a17f-47bd27784fd4', 'fc207906-ef16-4962-b05c-f626cc302faa']"
930,mt0012705002,"['3a86fb94-3c42-4f46-a9a5-23dbe6dfe972', '65a3fbb9-83c6-4f9f-a685-49d869971ccb', '395195cf-3f2c-48c5-8449-87f9ab251564', 'f829223f-e652-4231-b7e7-4aec43ca8304', '7a40fa89-c6d6-4e1e-944a-ed819ac0a8e0', '786faf19-f2ea-428f-baee-a64e2b97e1b0']"
